datetime,open,high,low,close,volume
2026-03-08T22:00:00,0.69835,0.6986,0.6949,0.6961,3026
2026-03-09T02:00:00,0.6961,0.70155,0.6961,0.7007,1595
2026-03-09T06:00:00,0.7007,0.7026,0.69755,0.7008,2522
2026-03-09T10:00:00,0.70095,0.70285,0.7001,0.70205,2896
2026-03-09T14:00:00,0.702,0.7051,0.70065,0.70285,4279
2026-03-09T18:00:00,0.7029,0.7073,0.70275,0.70705,3343
2026-03-09T22:00:00,0.7075,0.70785,0.7054,0.70655,887
2026-03-10T02:00:00,0.7066,0.70705,0.70475,0.70695,1563
2026-03-10T06:00:00,0.707,0.7112,0.7068,0.71055,4594
2026-03-10T10:00:00,0.7105,0.7119,0.70915,0.7107,4709
2026-03-10T14:00:00,0.7107,0.716,0.71005,0.7149,7970
2026-03-10T18:00:00,0.7147,0.7149,0.71075,0.71115,5776
2026-03-10T22:00:00,0.7111,0.71435,0.7106,0.7142,3087
2026-03-11T02:00:00,0.7142,0.71775,0.7136,0.71645,3946
2026-03-11T06:00:00,0.7166,0.7173,0.71365,0.7139,4822
2026-03-11T10:00:00,0.71395,0.7164,0.7136,0.716,6603
2026-03-11T14:00:00,0.71595,0.7179,0.713,0.7137,11805
2026-03-11T18:00:00,0.7137,0.7149,0.7129,0.71445,2320
2026-03-11T22:00:00,0.71445,0.7153,0.7116,0.7143,3988
2026-03-12T02:00:00,0.71425,0.7148,0.7112,0.71155,3906
2026-03-12T06:00:00,0.71145,0.71375,0.7103,0.713,4649
2026-03-12T10:00:00,0.71295,0.71405,0.70855,0.70885,9259
2026-03-12T14:00:00,0.70895,0.7099,0.7065,0.7077,15505
2026-03-12T18:00:00,0.7078,0.7082,0.70685,0.70685,3196
2026-03-12T22:00:00,0.70685,0.7085,0.7064,0.7074,10121
2026-03-13T02:00:00,0.7075,0.70815,0.70515,0.7055,9619
2026-03-13T06:00:00,0.7055,0.7057,0.7008,0.7028,25272
2026-03-13T10:00:00,0.70285,0.70555,0.70245,0.7041,27745
2026-03-13T14:00:00,0.7044,0.7046,0.6992,0.69955,39230
2026-03-13T18:00:00,0.69965,0.70015,0.69725,0.6973,14173
2026-03-15T22:00:00,0.69835,0.70115,0.6979,0.70055,20557
2026-03-16T02:00:00,0.7006,0.7011,0.6997,0.70075,10017
2026-03-16T06:00:00,0.70065,0.70205,0.69985,0.7017,13575
2026-03-16T10:00:00,0.7017,0.70475,0.70155,0.7043,10511
2026-03-16T14:00:00,0.70555,0.7058,0.7037,0.7048,19555
2026-03-16T18:00:00,0.7049,0.7075,0.7049,0.7065,16354
2026-03-16T22:00:00,0.70655,0.70735,0.70525,0.70735,9795
2026-03-17T02:00:00,0.7074,0.70875,0.70415,0.70585,22213
2026-03-17T06:00:00,0.7058,0.7082,0.7047,0.70805,18327
2026-03-17T10:00:00,0.708,0.71095,0.70685,0.71025,23927
2026-03-17T14:00:00,0.7102,0.71065,0.70765,0.71035,23336
2026-03-17T18:00:00,0.71035,0.71065,0.70925,0.70965,8202
2026-03-17T22:00:00,0.70955,0.71095,0.70955,0.7104,7284
2026-03-18T02:00:00,0.71045,0.71105,0.70905,0.71095,7069
2026-03-18T06:00:00,0.7109,0.71145,0.7092,0.7103,9583
2026-03-18T10:00:00,0.71035,0.71035,0.70365,0.70565,42036
2026-03-18T14:00:00,0.70575,0.70795,0.70495,0.7073,28287
2026-03-18T18:00:00,0.70725,0.70825,0.70095,0.70155,25707
2026-03-18T22:00:00,0.70225,0.7039,0.70125,0.7034,18222
2026-03-19T02:00:00,0.70335,0.7047,0.70225,0.7025,10428
2026-03-19T06:00:00,0.7025,0.70545,0.70145,0.7049,24178
2026-03-19T10:00:00,0.7049,0.7049,0.69915,0.7031,44085
